Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
20:43:56:19.348,61,0.2821626067,0.4338303208,0.0924853832,0,0,0.0253169328,0,0.282130748,0.4344442487,0.041690845,0,0,0.0248916015,0,0.0192970876,0.0009252704,0,0.0275372583,0.0322364196,0.0171818919,0.1498044133,0.0041441768,0,0.02709871232,0.03345433474,0,0,0.0740173981,0.0794619694,0.0891251191,0.0969400555,0.0725593865,0.0144054526,0.2320590466,0.149237901,0.0485868119,0.0458231829,0.0662720799,0.0661900267,0.0433183201,0.0460957363,0.1118797883,0.1118908748,0.0865442529,0,0,0.0102944244,0.0720354319,0.0759154111,0.1268367767,0.1241979972,0,0,0,0,-0.0245757215,0.2654690146,-0.0066810264,0.0545218028,0.2654157579,0.0148121826
20:43:56:20.350,61,0.2913410068,0.4346664846,0.0913311467,0,0,0.02501248718,0,0.2913062572,0.4352574348,0.0427969024,0,0,0.02501248718,0,0.019350525,0.0008889703,0,0.0276353322,0.0323296376,0.0171442423,0.1492370516,0.0041901688,0,0.02715341746,0.0335221827,0,0,0.0742539093,0.0796794444,0.0892121121,0.0969546065,0.0727620646,0.0145068029,0.2318223715,0.1488774419,0.04853791,0.0457960628,0.0666738153,0.0665768012,0.0432550907,0.046060726,0.1110326424,0.1110420227,0.0866346136,0,0,0.0102615515,0.0722697824,0.0761742517,0.1269770563,0.1244242787,0,0,0,0,-0.0252242889,0.2659702897,-0.0068708807,0.0538339391,0.2659172118,0.0146544892
20:43:56:21.351,61,0.2939018309,0.4347012043,0.0904375389,0,0,0.02510370612,0,0.2938675284,0.4352737665,0.0436737835,0,0,0.02510370612,0,0.0193945449,0.0008792925,0,0.0277369302,0.0324182287,0.0170964431,0.1488196403,0.0041597756,0,0.02738578022,0.03404028118,0,0,0.0746242926,0.0800546855,0.0892834365,0.0969481319,0.0729596317,0.0146185793,0.231614992,0.1485383511,0.0484979637,0.045777902,0.0670959651,0.0670151189,0.0431972668,0.0460469164,0.1100980192,0.1101073027,0.0868097693,0,0,0.0102362344,0.0725353807,0.0764949694,0.127177611,0.1247045696,0,0,0,0,-0.0257410388,0.2659839094,-0.0070119789,0.0533069372,0.265930742,0.0145119615
20:43:56:22.353,61,0.29489097,0.4342847466,0.0892333984,0,0,0.02518160642,0,0.2948569655,0.4348320961,0.0448532812,0,0,0.02518160642,0,0.0194371808,0.0008751043,0,0.0278350785,0.0324934348,0.0170369968,0.1484408081,0.0041069263,0,0.02815794348,0.03501227498,0,0,0.0752069727,0.080660142,0.0893806815,0.0969787836,0.0731491297,0.0147406319,0.2315008342,0.148266077,0.0484885387,0.045788262,0.0675289109,0.0674754903,0.0431492664,0.046043925,0.1094500795,0.1094592288,0.0868719891,0,0,0.0102160173,0.0728063062,0.0768247321,0.1274331957,0.1250335276,0,0,0,0,-0.026438158,0.2657189369,-0.0071943048,0.0526008606,0.26566571,0.0143049881
20:43:56:23.355,61,0.2933955789,0.4338593781,0.0887829065,0,0,0.02523602844,0,0.2933521867,0.4343970716,0.045307193,0,0,0.02523602844,0,0.0194656719,0.0008446001,0,0.0279389434,0.0325775258,0.0169772711,0.1480816305,0.004077503,0,0.0290064454,0.03587346972,0,0,0.0758437738,0.0813178346,0.0894707069,0.0970154926,0.0732802302,0.0148599939,0.2312356532,0.1478858441,0.0484427661,0.0457546338,0.0679925531,0.06796287,0.0430988856,0.0460366793,0.1088505015,0.108859539,0.0868800059,0,0,0.0101947021,0.0730749294,0.0771375746,0.1276935041,0.1253339946,0,0,0,0,-0.0267076399,0.2654550374,-0.0072600464,0.0523390286,0.2654018402,0.0142190298
20:43:56:24.356,61,0.2924933434,0.4333873689,0.0890373513,0,0,0.02530239224,0,0.2924389541,0.4339300394,0.0450275503,0,0,0.02530239224,0,0.0194796994,0.0008464989,0,0.0280584525,0.0326843709,0.0169417206,0.1479324847,0.0040129391,0,0.0294018656,0.03638400138,0,0,0.076410301,0.0819090158,0.0895478949,0.0970538184,0.0733564645,0.0149704777,0.230910033,0.1474488229,0.048392389,0.0457054116,0.0684354007,0.0684485659,0.0430393778,0.0460212864,0.1081534475,0.1081624925,0.0868922547,0,0,0.0101862978,0.0733583421,0.0774688572,0.1279131919,0.1255726665,0,0,0,0,-0.0265448559,0.265168488,-0.0072076409,0.0524931177,0.2651152611,0.0142447045
20:43:56:25.358,61,0.2923985124,0.4340184927,0.0890606642,0,0,0.02537094056,0,0.2923408449,0.4345620573,0.0450182892,0,0,0.02537094056,0,0.0195054896,0.000837247,0,0.0281931255,0.0327982903,0.0169104729,0.1479190588,0.0038854724,0,0.0296482712,0.03667495846,0,0,0.0769986659,0.0825499147,0.0895859599,0.0970915258,0.0734653249,0.0150987087,0.2305777818,0.1469665915,0.048359409,0.0456735529,0.0688533336,0.0689119473,0.0429145023,0.0459415242,0.107788533,0.1077977642,0.086800389,0,0,0.0101894662,0.0735557526,0.077714853,0.1280088872,0.1256966591,0,0,0,0,-0.02653661,0.2655545771,-0.0072164047,0.052501373,0.2655014396,0.0142686982
20:43:56:26.359,61,0.2911530435,0.4342209399,0.0892307013,0,0,0.02538704574,0,0.2910870016,0.4347681403,0.0448752344,0,0,0.02538704574,0,0.019514747,0.0008590563,0,0.0283287298,0.0329162814,0.016880149,0.1479537785,0.0037594626,0,0.02979430556,0.03685787618,0,0,0.077493079,0.0830888525,0.0896436647,0.0971620381,0.0735184997,0.0152147319,0.2300760746,0.1463692337,0.0483005308,0.0456082225,0.0692368373,0.0693471804,0.0427601263,0.0458287001,0.1069830209,0.106991902,0.0868407935,0,0,0.0101941703,0.0736622363,0.0778712928,0.1279855669,0.1257016361,0,0,0,0,-0.0264513828,0.2656798959,-0.0071967933,0.0525998324,0.2656267583,0.0143025052
20:43:56:27.361,61,0.290748775,0.434699297,0.0894797891,0,0,0.0253773421,0,0.290680021,0.4352519214,0.0446379445,0,0,0.0253773421,0,0.0195464455,0.0008791417,0,0.0284392387,0.0329790413,0.0168364998,0.147930786,0.0035917049,0,0.02995660604,0.03705402314,0,0,0.0787537619,0.0849129632,0.0897167027,0.0972718671,0.073596485,0.0153488228,0.2298285663,0.1459454149,0.0483565144,0.0456493311,0.0695776045,0.069752425,0.0426056832,0.0457173809,0.1064181924,0.1064270064,0.0867886618,0,0,0.0102079902,0.0736890733,0.077936165,0.1280344427,0.1257923096,0,0,0,0,-0.0263093989,0.265974611,-0.0071664993,0.0527424626,0.2659214735,0.0143579319
20:43:56:28.363,61,0.2909397781,0.4357541203,0.089901574,0,0,0.02534941434,0,0.2908707559,0.4363163114,0.0442384705,0,0,0.02534941434,0,0.0196005274,0.0008566013,0,0.0285696425,0.0330541469,0.016814081,0.1480745077,0.0033275117,0,0.03068585694,0.0377886057,0,0,0.0810173303,0.0880462751,0.089830853,0.0974757448,0.0737413689,0.0155034363,0.2298698276,0.1456966251,0.0485162735,0.0457878448,0.0699754581,0.0702370703,0.0424866043,0.0456546769,0.1061233729,0.1061320305,0.0866848975,0,0,0.0102422014,0.0737210885,0.0780104995,0.1282104105,0.1260320991,0,0,0,0,-0.0260693338,0.2666232586,-0.0071192896,0.0529817529,0.2665702105,0.0144599043
20:43:56:29.364,61,0.2919640243,0.4368621409,0.0902473703,0,0,0.0253169328,0,0.2919070125,0.4374322593,0.0439249389,0,0,0.0253169328,0,0.0196664613,0.0008159195,0,0.0286741592,0.0330933779,0.0167845227,0.1481939107,0.0030498302,0,0.03171293438,0.03864419758,0,0,0.0840961188,0.0919052735,0.0899343342,0.0976779908,0.0739099532,0.0156699847,0.230080843,0.1455666423,0.048738908,0.0459904484,0.0703505054,0.0707007647,0.0423891395,0.045610562,0.106137991,0.1061464176,0.0864792094,0,0,0.0102867028,0.0737125278,0.0780474991,0.128483668,0.1263717115,0,0,0,0,-0.0258797482,0.2673039138,-0.0070864591,0.0531756841,0.2672509253,0.0145516545
20:43:56:30.366,61,0.2925314605,0.437587887,0.0903636366,0,0,0.0252567947,0,0.2924790382,0.4381608963,0.0438355282,0,0,0.0252567947,0,0.019745646,0.0007568304,0,0.0287964623,0.033150278,0.0167464316,0.148311466,0.0027769329,0,0.03298453092,0.03977620006,0,0,0.0871889442,0.0953941196,0.0900572687,0.0979030281,0.0740941837,0.015855249,0.2301966995,0.1453536451,0.0489646979,0.0461974517,0.0707997978,0.0712240711,0.0422923379,0.0455677211,0.1061558649,0.1061639115,0.0862543285,0,0,0.0103308791,0.0736730769,0.0780580118,0.1287984103,0.1267795712,0,0,0,0,-0.0258239191,0.2677487135,-0.0070835236,0.053237725,0.2676958144,0.0145940594
20:43:56:31.367,61,0.2932126522,0.4380743802,0.0905543417,0,0,0.02522912026,0,0.2931626737,0.43865183,0.0436433516,0,0,0.02522912026,0,0.0198515728,0.0007439151,0,0.0289098639,0.0331715271,0.0166684631,0.1482635289,0.0025207805,0,0.0349010259,0.041786021,0,0,0.0940283835,0.0928918549,0.0902279615,0.0981507227,0.0743103921,0.0160801001,0.230343312,0.1451419443,0.0492151789,0.0464287326,0.0713210478,0.0718208924,0.0421718471,0.0455083437,0.1060416177,0.1060492173,0.0860507041,0,0,0.0103654461,0.0736118481,0.0780517235,0.1291499734,0.1272210032,0,0,0,0,-0.0257085878,0.2680479288,-0.0070601664,0.0533457212,0.2679949999,0.014640782
20:43:56:32.369,61,0.2937321067,0.4387361407,0.0910102725,0,0,0.02522555292,0,0.2936803997,0.4393237233,0.0431884713,0,0,0.02522555292,0,0.0199558716,0.0007364039,0,0.0290190391,0.0331960544,0.0165379383,0.1478772312,0.0024329992,0,0.03864308894,0.04501259624,0,0,0.1029121727,0.0819689643,0.0905278176,0.0984741524,0.0745114535,0.0163366608,0.2301011384,0.1446340978,0.0493375063,0.0465351567,0.0726280659,0.073287271,0.0420407169,0.0454318337,0.1057245731,0.1057315394,0.085934706,0,0,0.0103659285,0.0736725554,0.0781527981,0.1296004504,0.1277745217,0,0,0,0,-0.025437776,0.2684566379,-0.0069969925,0.0536083467,0.2684037983,0.0147363348
20:43:56:33.370,61,0.293905437,0.4392891824,0.0911164284,0,0,0.0252188027,0,0.2938528657,0.4398795068,0.0430768318,0,0,0.0252188027,0,0.020036405,0.0006991715,0,0.0291357711,0.0332402699,0.0163817368,0.1473400444,0.0023752642,0,0.04392272532,0.05011321902,0,0,0.1122753769,0.0618093783,0.0908985734,0.098856397,0.074680455,0.0166218951,0.2296497673,0.1438164115,0.0493736155,0.046555534,0.0751900673,0.0760792568,0.0419235155,0.0453706346,0.1053335667,0.1053397059,0.0858542249,0,0,0.010345825,0.0738962218,0.0784496367,0.1302068383,0.1286927611,0,0,0,0,-0.0253696498,0.2687957287,-0.0069875126,0.0536658801,0.2687430084,0.0147716999
20:43:56:34.372,61,0.2936737239,0.4396639764,0.0911162421,0,0,0.0296898217,0,0.2936206162,0.4402544796,0.0431017429,0,0,0.02518900036,0,0.0200857334,0.0006513755,0,0.029242374,0.0332835838,0.0161988195,0.146727398,0.0023495031,0,0.0485427618,0.05429753066,0,0,0.1190621778,0.0789201528,0.0911764503,0.0991400108,0.074777931,0.0169046652,0.2290944904,0.1429342031,0.0493383668,0.0464995354,0.0773063824,0.0783845112,0.0418145694,0.045306623,0.105110541,0.1051155105,0.0856423825,0,0,0.0103098592,0.0741771907,0.0788162872,0.1308871806,0.1297943443,0,0,0,0,-0.0253827181,0.2690249979,-0.0069973716,0.0536623821,0.268972218,0.0147839654
20:43:56:35.374,61,0.2930810153,0.4398029149,0.0914296284,0,0,0.03213539752,0,0.2930273116,0.4404001236,0.0428025462,0,0,0.0251415819,0,0.0201293863,0.0005868512,0,0.0293415394,0.0333003141,0.0159773268,0.1461283267,0.0023186028,0,0.05087305904,0.05641841292,0,0,0.1256751865,0.0659969378,0.0913747028,0.0993634835,0.0749056414,0.0172090307,0.2285890877,0.142184779,0.0493023284,0.0464454666,0.0785888508,0.0797663108,0.041676078,0.0452086665,0.1051398069,0.1051434278,0.0853978097,0,0,0.0102679944,0.0744423866,0.0791809261,0.1315753311,0.1307333261,0,0,0,0,-0.0252059046,0.2691127658,-0.0069510201,0.0538456813,0.2690599263,0.0148394862
20:43:56:09.332,61,0.2779099047,0.433994174,0.0952009484,0,0,0.03458097334,0,0.2778151333,0.434664607,0.0389780626,0,0,0.03003273354,0,0.0189663805,0.0009178685,0,0.0264716055,0.0315347835,0.0181524586,0.1561840773,0.0043348852,0,0.05127161699,0.05681697087,0,0,0.1267005464,0.06602596932,0.0882302001,0.096463792,0.0702158436,0.0131597929,0.2345822304,0.1527606696,0.0488191657,0.0457145236,0.0621760041,0.0618632883,0.0445303507,0.0467283465,0.0951803476,0.0951804742,0.0885130018,0,0,0.0105550494,0.0703117251,0.0732527301,0.1239688843,0.1201414019,0,0,0,0,-0.0229757819,0.2655932903,-0.0062492341,0.0561210327,0.265540123,0.0152536258
20:43:56:10.333,61,0.2762781978,0.4336236417,0.095731616,0,0,0.03702654916,0,0.2762051821,0.4343047738,0.0384395346,0,0,0.03492388518,0,0.0189991798,0.0009132508,0,0.0265847109,0.0316047519,0.0180451963,0.1551848799,0.004364585,0,0.05167017494,0.05721552882,0,0,0.1277259062,0.06605500084,0.088353321,0.0965878069,0.0704286247,0.0132863885,0.2341853082,0.1522925794,0.048797965,0.0457170196,0.0625931323,0.0623107255,0.0443741083,0.0466166325,0.0991635397,0.0991655961,0.0882816538,0,0,0.0105358018,0.0704201385,0.0734353215,0.1242526397,0.1205473617,0,0,0,0,-0.0226596985,0.2653714716,-0.0061578797,0.0564373024,0.2653182149,0.0153260436
20:43:56:11.335,61,0.2758122683,0.4336173534,0.0960575864,0,0,0.03981503683,0,0.2757476568,0.4343053102,0.0381038375,0,0,0.03981503683,0,0.0190611035,0.0009070755,0,0.0267500281,0.0317440107,0.0179752037,0.1545060724,0.0043180007,0,0.05206873289,0.05761408677,0,0,0.1287512661,0.06608403236,0.0884905532,0.0967172533,0.0707335249,0.013436947,0.2337477058,0.1517858654,0.0488048568,0.0457636341,0.0631118566,0.0628548414,0.0442303084,0.0465393849,0.1028355509,0.1028418392,0.0881015658,0,0,0.010526197,0.0706404671,0.0737754926,0.1245932803,0.1210614294,0,0,0,0,-0.0224618148,0.2653706074,-0.006104093,0.0566295199,0.2653172612,0.0153781204
20:43:56:12.337,61,0.2760073841,0.4337870777,0.0962361693,0,0,0.02235309423,0,0.2759491205,0.4344789684,0.0379079916,0,0,0.0223524205,0,0.0191215165,0.0009138581,0,0.0268913824,0.0318499915,0.0178834517,0.153827101,0.0042686006,0,0.05246729084,0.05801264472,0,0,0.129776626,0.06611306388,0.0885755643,0.0967520252,0.0710533038,0.0135921305,0.2334115505,0.1513730288,0.0488147512,0.0458255783,0.0636129901,0.0633716509,0.0440957956,0.0464742109,0.1073752195,0.1073852256,0.087814346,0,0,0.0105085922,0.0708419308,0.0741018206,0.1249241456,0.1215666234,0,0,0,0,-0.0223457161,0.2654759884,-0.0060750782,0.056733191,0.2654227912,0.0154126622
20:43:56:13.338,61,0.2761286497,0.4334463477,0.0961720943,0,0,0.02479867006,0,0.2760750949,0.4341366887,0.0379498042,0,0,0.02479796163,0,0.0191728398,0.0009503774,0,0.0270215236,0.0319262445,0.017758362,0.1531726718,0.0042312979,0,0.05286584879,0.05841120267,0,0,0.1308019858,0.0661420954,0.0886124372,0.0967187062,0.0713549852,0.0137582114,0.2330656499,0.150941655,0.0488155074,0.0458807163,0.0640808269,0.0638514683,0.0439265408,0.0463782065,0.1102725714,0.1102850959,0.0874717534,0,0,0.0104883136,0.0709973648,0.0743921474,0.1252517849,0.1220475361,0,0,0,0,-0.0223716386,0.2652670145,-0.0060771042,0.0566986278,0.2652138174,0.0153905684
20:43:56:14.340,61,0.2762680948,0.4331281185,0.0957896188,0,0,0.02724424588,0,0.2762169242,0.4338100553,0.0383410864,0,0,0.02724350276,0,0.0192066021,0.0009869689,0,0.0271258652,0.0319753103,0.0176122151,0.1524703503,0.0042538522,0,0.05326440674,0.05880976062,0,0,0.1318273457,0.06617112692,0.0886800215,0.0967065021,0.0716400966,0.0139226476,0.2326787263,0.1504708081,0.0487558655,0.045872774,0.0645691976,0.0643494651,0.043746002,0.0462637134,0.112262696,0.1122753546,0.0871559009,0,0,0.0104562752,0.0711478218,0.0746542811,0.1255628318,0.122494638,0,0,0,0,-0.0226035248,0.2650688589,-0.0061352737,0.0564761385,0.2650156021,0.0153182382
20:43:56:15.342,61,0.2760925293,0.4330372214,0.0950331986,0,0,0.0296898217,0,0.2760430872,0.4337033033,0.0391239189,0,0,0.02968904389,0,0.0192245841,0.0010074227,0,0.0272178221,0.0320223421,0.0174932927,0.1518905014,0.004239019,0,0.0536629647,0.05920831858,0,0,0.1328527056,0.06620015844,0.0887798667,0.0967540964,0.0718997195,0.014049273,0.2325089127,0.1501657665,0.0487194471,0.0458750986,0.065010801,0.0648183748,0.0436245389,0.0462077819,0.1131528765,0.1131657436,0.0870010853,0,0,0.0104265371,0.0713533983,0.0749722794,0.1259149015,0.1229536012,0,0,0,0,-0.0230654366,0.2650065124,-0.0062590805,0.0560310408,0.2649531364,0.0151939066
20:43:56:16.344,61,0.2757895291,0.4331377745,0.0943230316,0,0,0.03213539752,0,0.2757412791,0.4337890744,0.039858643,0,0,0.03213458501,0,0.0192164015,0.0010035823,0,0.0272842925,0.0320519954,0.017381968,0.1513795555,0.0042452225,0,0.05406152265,0.05960687653,0,0,0.1338780654,0.06622918996,0.0888516456,0.0967795029,0.0720585287,0.0141399773,0.2324508131,0.149988234,0.0486776009,0.0458629951,0.0653564557,0.0652001426,0.0435544439,0.0461932272,0.1135914698,0.1136043966,0.0867875814,0,0,0.0103922319,0.0715079233,0.0752152428,0.1262418032,0.1233573183,0,0,0,0,-0.0234982483,0.2650616467,-0.0063778963,0.055611439,0.2650083601,0.0150835514
20:43:56:17.345,61,0.2757503092,0.4332546294,0.0939055383,0,0,0.03458097334,0,0.2757030725,0.4338972867,0.0402946696,0,0,0.03458012614,0,0.0192246921,0.0009800903,0,0.0273612365,0.0320997536,0.017294921,0.1509001106,0.0042236634,0,0.0544600806,0.06000543448,0,0,0.1349034253,0.06625822148,0.0889472067,0.0968362838,0.0722293332,0.0142236035,0.2324450761,0.1498361677,0.048659429,0.0458646119,0.065670982,0.0655459538,0.0434999242,0.0461885892,0.1134214178,0.1134342924,0.0866335928,0,0,0.0103603769,0.0716786534,0.0754586831,0.1265374571,0.1237164736,0,0,0,0,-0.0237548742,0.2651293576,-0.0064492617,0.0553642362,0.2650761008,0.0150206042
